timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1535252468336119,-3,-23,29,20,11,2,1,7
1535252468351158,0,41,4,5,3,1,0,-5
1535252468351158,-5,1,-2,9,5,-1,-2,2
1535252468353164,9,12,11,7,1,0,-1,3
1535252468353164,1,-23,6,-26,-9,-2,-2,4
1535252468374219,9,22,3,-7,-2,1,1,-3
1535252468374219,-7,-29,-12,23,-1,1,-1,2
1535252468375222,5,5,-4,-11,-1,-1,0,1
1535252468375222,6,-4,12,-2,5,-2,-2,-3
1535252468387260,-8,-26,-26,-2,-4,2,4,-1
1535252468387260,-12,22,-13,4,2,0,0,5
1535252468396281,-14,-4,4,-4,3,0,-3,-7
1535252468396281,-1,-5,-15,-4,-3,0,2,0
1535252468411397,14,12,-10,17,8,0,1,5
1535252468411397,7,-70,-11,-10,-5,-5,-3,-2
1535252468413354,-2,39,-10,12,-1,-2,0,-5
1535252468413354,11,14,47,1,0,1,2,5
1535252468433380,2,11,-24,1,0,-1,-2,-9
1535252468433380,-2,-18,7,-12,-3,0,-1,-2
1535252468435389,3,-21,-22,7,6,1,0,1
1535252468435389,-4,4,0,-9,-12,-5,-3,-2
1535252468447762,1,13,10,-11,1,0,2,0
1535252468447762,-3,18,-7,11,4,0,2,2
1535252468456445,3,-1,-5,4,3,2,-1,-2
1535252468456445,-1,-5,8,-10,-6,-2,1,3
1535252468471511,8,15,-10,0,-1,-1,1,4
1535252468471511,-21,12,19,1,2,2,6,6
1535252468472483,-1,8,5,5,-3,-3,-4,-5
1535252468472483,-1,-8,-4,6,5,1,1,-2
1535252468501589,6,2,-4,-2,-2,-1,-2,3
1535252468501589,8,2,-9,-8,1,1,0,0
1535252468502563,0,1,15,7,-1,-2,0,1
1535252468502563,-9,-1,4,-1,-1,1,1,3
1535252468507611,0,14,23,5,-1,-3,-5,-3
1535252468507611,4,-7,-34,-17,-4,0,0,2
1535252468516601,-5,-7,55,18,2,-1,-3,-5
1535252468516601,1,16,-47,4,0,-2,-3,-2
1535252468531639,-6,-19,36,-6,-4,-3,-2,1
1535252468531639,-3,12,25,13,0,-3,-1,-3
1535252468533155,6,-7,-54,-23,-6,-3,-3,1
1535252468533155,1,-22,26,-4,-3,-1,1,-5
1535252468553697,-3,-11,-1,4,1,0,-2,4
1535252468553697,0,0,-10,-9,0,-1,-3,1
1535252468555765,0,0,21,7,1,1,2,1
1535252468555765,2,14,-18,1,4,2,1,-1
1535252468567805,-1,7,-9,-2,-4,-1,0,-3
1535252468567805,-2,0,9,-6,-2,0,-1,0
1535252468576764,1,-11,-8,5,-2,-2,-1,2
1535252468576764,-7,-57,-52,-54,-6,-1,-2,-2
1535252468591836,-12,3,-7,33,8,1,-1,-1
1535252468591836,4,6,62,-5,-5,-1,-3,-3
1535252468592808,-9,-12,-1,10,2,-1,-2,-1
1535252468592808,-3,9,1,10,2,0,0,1
1535252468613961,0,6,-14,-11,-2,2,-1,-2
1535252468613961,0,0,-3,-1,0,-2,-4,-5
1535252468615869,2,5,-36,-8,-1,1,0,3
1535252468615869,2,3,38,2,-5,-1,-2,-3
1535252468627897,0,-22,5,1,-4,-4,0,0
1535252468627897,3,11,-27,1,-1,-2,1,0
1535252468636921,1,-14,1,-8,-1,0,1,0
1535252468636921,-4,17,-15,-1,0,-1,-2,2
1535252468650958,-2,-10,46,4,-4,-1,-1,-5
1535252468650958,0,-10,4,-6,-3,-3,0,0
1535252468652964,-2,-17,-26,3,1,1,0,1
1535252468652964,2,-5,14,7,0,-1,-1,-1
1535252468674025,4,-2,-11,-8,1,-1,-1,0
1535252468674025,7,-21,0,-2,-2,-2,-2,-9
1535252468675028,-1,30,-8,0,-1,0,-1,6
1535252468675028,6,39,77,19,4,1,0,4
1535252468688057,-2,-30,-43,-21,-5,-6,-1,-2
1535252468688057,-7,-30,-9,-4,-4,-2,-3,-6
1535252468696080,1,34,19,-3,-6,-2,-1,-3
1535252468696080,-1,2,-11,37,12,3,0,3
1535252468711119,-1,-5,16,-7,1,-1,-1,0
1535252468711119,0,-2,-21,-3,0,1,1,4
1535252468713125,2,-18,22,-12,-4,-2,-1,-4
1535252468713125,-6,1,-14,-3,-4,0,0,0
1535252468734181,-3,7,18,8,1,-3,-1,-2
1535252468734181,-5,19,-8,-1,-1,1,2,1
1535252468735184,-5,-17,13,4,-1,-1,0,-2
1535252468735184,4,26,-7,-4,-1,-1,-1,-1
1535252468747348,0,-1,-15,-4,-2,0,0,-1
1535252468747348,-2,11,14,-9,3,1,1,1
1535252468756239,0,-6,-5,2,-4,-2,1,1
1535252468756239,4,-26,-46,15,4,0,-4,-4
1535252468770342,-5,9,-25,-22,-2,0,-3,-1
1535252468770342,3,21,11,8,3,4,1,4
1535252468779305,0,-4,28,1,1,-1,1,-1
1535252468779305,-1,-15,-18,-20,-4,-4,-1,0
1535252468793372,-1,5,-9,17,-3,0,0,-3
1535252468793372,1,-3,-16,-11,-1,0,-1,0
1535252468795342,-2,-11,5,3,2,-2,-2,-2
1535252468795342,-3,-8,-1,-10,-1,-3,0,-4
1535252468816400,-1,14,-16,-4,0,0,0,9
1535252468816400,-6,5,14,-1,-2,-3,-1,0
1535252468817407,3,-4,14,23,1,-1,-1,1
1535252468817407,-2,-16,19,-7,-4,-4,-1,-1
1535252468831537,3,5,-8,-2,1,0,3,-1
1535252468831537,-8,23,53,14,-1,0,-3,6
1535252468832443,-9,26,-14,-10,1,2,-1,-5
1535252468832443,-6,-13,-52,-15,-5,-2,-1,-2
1535252468854536,-4,-18,41,7,-2,-4,-1,-1
1535252468854536,4,4,-13,-7,1,1,0,-1
1535252468855634,5,-25,1,7,4,0,1,0
1535252468855634,-10,-6,3,-7,-1,-1,0,-1
1535252468867537,0,0,-9,-4,-2,1,0,-2
1535252468867537,-3,-74,-34,-10,-1,-4,-4,-6
1535252468876562,11,30,-17,-10,-3,-2,-3,4
1535252468876562,5,12,-3,5,0,1,-1,-1
1535252468891598,-7,-12,9,-2,0,1,-1,-2
1535252468891598,-6,9,-7,7,-1,-1,0,0
1535252468892606,-7,18,-29,-8,1,3,1,3
1535252468892606,1,18,29,13,-1,-2,-3,-1
1535252468913704,5,-4,-6,-6,0,-2,-2,-3
1535252468913704,4,18,41,18,0,-1,0,-1
1535252468915664,-7,-12,-13,-7,-1,-3,-2,-4
1535252468915664,-2,-17,-59,-17,0,1,2,-3
1535252468936718,2,33,1,1,1,2,3,6
1535252468936718,4,4,-18,5,6,-1,-7,3
1535252468937987,0,-4,1,-4,0,-1,2,1
1535252468937987,-1,-10,23,4,1,-1,2,0
1535252468951758,3,-11,-34,-6,-1,-1,-2,-3
1535252468951758,0,7,11,-1,-2,-1,1,-1
1535252468952761,-3,22,23,2,-1,1,1,3
1535252468952761,-2,13,-7,-2,1,2,0,2
1535252468973821,3,-12,27,11,0,-1,0,1
1535252468973821,2,16,-19,-13,-3,-1,1,2
1535252468975848,-2,-10,11,5,0,-3,-3,-4
1535252468975848,0,26,21,4,-2,-2,-2,0
1535252468996879,5,-34,-3,-1,0,1,-3,-3
1535252468996879,2,6,-25,-3,-3,-3,0,-3
1535252468997883,2,-10,3,1,3,0,0,-3
1535252468997883,-4,-35,-7,-1,1,0,-2,-1
1535252469010954,-7,2,-18,-3,0,2,2,0
1535252469010954,-6,-23,28,8,0,-1,-1,-3
1535252469017934,-1,0,-2,4,0,-1,-2,-5
1535252469017934,4,10,18,0,0,-2,-2,0
1535252469033981,-4,2,-6,0,1,-1,-2,8
1535252469033981,2,-12,-35,-8,-3,-1,-4,-3
1535252469034982,1,12,-7,-7,-3,-3,0,-4
1535252469034982,2,-35,16,5,0,1,-6,3
1535252469056423,7,17,-4,1,0,-2,4,17
1535252469056423,2,14,2,-1,-3,-2,-3,-25
1535252469058043,-5,9,17,1,1,-3,-4,-1
1535252469058043,-3,17,-17,-3,-3,1,-1,-17
1535252469071080,10,12,13,1,-1,4,11,6
1535252469071080,-10,-10,-5,0,2,1,1,-4
1535252469077299,3,5,13,-1,-3,-2,-1,-5
1535252469077299,3,-32,-23,-7,1,-2,0,3
1535252469094230,-4,35,-6,-13,-3,0,-2,0
1535252469094230,0,1,39,18,2,-3,0,2
1535252469100156,-4,-9,11,-9,-6,-3,-2,-1
1535252469100156,2,11,11,3,-1,-4,-2,6
1535252469116195,3,-21,-39,-15,1,0,-1,-8
1535252469116195,-4,5,24,7,-5,-5,-1,5
1535252469118200,3,-18,-32,-16,-1,2,1,2
1535252469118200,-5,11,16,9,0,3,4,5
1535252469130232,-3,-4,-2,1,-2,-4,-7,-9
1535252469130232,8,5,-23,-1,4,2,1,4
1535252469137339,3,-1,7,5,-1,-1,1,4
1535252469137339,-6,6,1,-3,-2,0,0,-3
1535252469153319,-1,26,10,5,0,-1,0,-3
1535252469153319,0,1,-17,-10,0,2,2,4
1535252469155298,1,-4,-27,-8,-1,2,1,1
1535252469155298,-3,8,43,12,-1,-2,-2,-2
1535252469176431,1,-8,-13,-2,0,-1,-4,-3
1535252469176431,-9,27,24,7,1,1,2,4
1535252469178391,-6,-16,-29,1,2,0,0,-1
1535252469178391,5,-5,-31,-22,-4,-1,0,0
1535252469190396,-2,-1,15,14,3,-1,-2,-5
1535252469190396,0,-10,-20,-8,-2,-3,-1,1
