timestamp,x,y,z,w
1535252466236544,-0.572327,-0.242371,0.612732,0.488098
1535252466249604,-0.567139,-0.253784,0.604797,0.498169
1535252466272700,-0.561462,-0.264954,0.597534,0.507446
1535252466294726,-0.556641,-0.276917,0.590576,0.514465
1535252466309735,-0.551331,-0.289124,0.583496,0.521484
1535252466332792,-0.5448,-0.300293,0.576721,0.529541
1535252466363947,-0.538452,-0.310669,0.570374,0.536926
1535252466369979,-0.532654,-0.320984,0.564026,0.543213
1535252466392951,-0.526733,-0.331055,0.5578,0.549377
1535252466415010,-0.521301,-0.340637,0.55188,0.554626
1535252466430049,-0.516846,-0.349854,0.546143,0.558716
1535252466452145,-0.512451,-0.358398,0.540771,0.562622
1535252466475204,-0.507507,-0.366028,0.53595,0.566772
1535252466490256,-0.502625,-0.372864,0.531555,0.570801
1535252466512303,-0.498474,-0.379395,0.527344,0.574036
1535252466535365,-0.49469,-0.385437,0.523376,0.576904
1535252466557423,-0.490784,-0.390564,0.519714,0.580078
1535252466572434,-0.487488,-0.395447,0.516296,0.582642
1535252466595542,-0.485474,-0.400085,0.513062,0.583923
1535252466609525,-0.483582,-0.403931,0.510071,0.58551
1535252466632588,-0.481079,-0.406555,0.507751,0.587769
1535252466663805,-0.47876,-0.408691,0.505981,0.589661
1535252466671693,-0.477417,-0.41095,0.504333,0.590637
1535252466692852,-0.476379,-0.412659,0.503052,0.59137
1535252466714841,-0.475281,-0.413635,0.502319,0.592163
1535252466731852,-0.47467,-0.414185,0.501953,0.592651
1535252466752957,-0.474731,-0.414001,0.501892,0.592712
1535252466769972,-0.475159,-0.413269,0.502258,0.592651
1535252466791019,-0.475647,-0.41217,0.50293,0.592407
1535252466813079,-0.476013,-0.410828,0.503723,0.592346
1535252466835129,-0.47644,-0.409363,0.504456,0.592407
1535252466860195,-0.476807,-0.407654,0.505188,0.592712
1535252466875265,-0.476929,-0.405701,0.506042,0.59314
1535252466890273,-0.476868,-0.403809,0.506836,0.593872
1535252466911328,-0.476624,-0.40155,0.50769,0.594788
1535252466932384,-0.476624,-0.399536,0.508667,0.595398
1535252466950433,-0.477112,-0.397888,0.509399,0.595459
1535252466971491,-0.4776,-0.396851,0.509583,0.595581
1535252466992586,-0.477356,-0.395447,0.510071,0.596313
1535252467010598,-0.476318,-0.393738,0.511292,0.597168
1535252467032652,-0.475159,-0.391785,0.513123,0.597839
1535252467052742,-0.474243,-0.390076,0.514771,0.598328
1535252467070753,-0.473206,-0.388306,0.516052,0.599182
1535252467092815,-0.470703,-0.38501,0.518433,0.601196
1535252467112907,-0.467529,-0.379883,0.522278,0.603577
1535252467134962,-0.464539,-0.374878,0.525879,0.605835
1535252467160412,-0.461182,-0.369873,0.52887,0.608948
1535252467172059,-0.457642,-0.364136,0.531494,0.612732
1535252467195126,-0.455811,-0.357117,0.534363,0.615784
1535252467213133,-0.454956,-0.35144,0.53656,0.617737
1535252467232183,-0.453308,-0.347168,0.53717,0.62085
1535252467255281,-0.449829,-0.341736,0.537476,0.626099
1535252467273292,-0.444031,-0.334717,0.538635,0.632935
1535252467292443,-0.438477,-0.326294,0.540405,0.639648
1535252467315406,-0.433777,-0.318481,0.541809,0.64563
1535252467332449,-0.428162,-0.311523,0.542297,0.652283
1535252467352613,-0.420898,-0.303894,0.543213,0.659851
1535252467375599,-0.411011,-0.294617,0.545227,0.668579
1535252467392614,-0.398865,-0.284424,0.548767,0.677368
