timestamp,roll,pitch,yaw
1535264511527569,-1.28668,0.824162,1.44046
1535264511550633,-1.28868,0.81368,1.43876
1535264511565241,-1.29192,0.803381,1.43662
1535264511587729,-1.29425,0.793889,1.43453
1535264511608786,-1.29737,0.784559,1.43155
1535264511625330,-1.30036,0.775918,1.42889
1535264511647895,-1.30245,0.767715,1.42642
1535264511668986,-1.30394,0.759588,1.42412
1535264511693012,-1.30562,0.75165,1.42275
1535264511708049,-1.30726,0.743494,1.42158
1535264511728693,-1.30843,0.734895,1.42056
1535264511745238,-1.30924,0.726385,1.41946
1535264511767799,-1.31074,0.717694,1.41824
1535264511788896,-1.31267,0.709045,1.41667
1535264511805398,-1.31469,0.700026,1.4146
1535264511827957,-1.31631,0.690874,1.41343
1535264511849066,-1.31857,0.681599,1.41214
1535264511864663,-1.32084,0.672483,1.41113
1535264511887614,-1.32213,0.66341,1.4098
1535264511909173,-1.32199,0.653648,1.4084
1535264511925217,-1.32238,0.644202,1.40739
1535264511947775,-1.32479,0.634726,1.40651
1535264511968874,-1.32574,0.624748,1.40572
1535264511991397,-1.32579,0.614614,1.40499
1535264512007937,-1.32644,0.60438,1.40467
1535264512029316,-1.32792,0.593875,1.40445
1535264512045536,-1.32763,0.583878,1.40401
1535264512067595,-1.32659,0.574366,1.40374
1535264512090154,-1.32735,0.564762,1.40365
1535264512104694,-1.3283,0.55508,1.40322
1535264512127812,-1.32881,0.545321,1.40273
1535264512150335,-1.33016,0.536108,1.4026
1535264512164907,-1.33139,0.527144,1.4031
1535264512187977,-1.3315,0.518807,1.40321
1535264512210474,-1.33171,0.511229,1.40313
1535264512225013,-1.33244,0.504583,1.40345
1535264512247573,-1.33365,0.498025,1.40326
1535264512270182,-1.33431,0.491517,1.40253
1535264512284673,-1.3353,0.485576,1.40134
1535264512309238,-1.33623,0.47938,1.4001
1535264512330295,-1.33686,0.472766,1.39857
1535264512344831,-1.3372,0.466124,1.39743
1535264512368446,-1.33709,0.458486,1.39628
1535264512390453,-1.33775,0.450308,1.39526
1535264512413045,-1.33921,0.442066,1.39425
1535264512427914,-1.33901,0.433772,1.39321
1535264512450113,-1.33831,0.424528,1.39212
1535264512471668,-1.33929,0.415046,1.39145
1535264512487757,-1.3417,0.405235,1.39064
1535264512510273,-1.34372,0.395355,1.38996
1535264512538905,-1.34511,0.385674,1.3887
1535264512547872,-1.3453,0.376278,1.3869
1535264512570485,-1.34617,0.367301,1.38613
1535264512591491,-1.34744,0.35812,1.38607
1535264512615552,-1.34811,0.348721,1.38633
1535264512630593,-1.34733,0.339106,1.38648
1535264512651654,-1.34615,0.329918,1.38639
1535264512667691,-1.34572,0.320633,1.38658
1535264512690753,-1.34557,0.311235,1.38705
1535264512711379,-1.34612,0.301511,1.38746
1535264512727852,-1.34571,0.291699,1.38751
1535264512757970,-1.34575,0.281716,1.388
1535264512771470,-1.34724,0.272152,1.38878
1535264512788011,-1.34906,0.262478,1.38949
1535264512810572,-1.35006,0.252637,1.3901
1535264512831129,-1.35018,0.24274,1.39009
1535264512847970,-1.34891,0.232768,1.38983
1535264512870286,-1.34889,0.223415,1.38985
1535264512891286,-1.34991,0.214254,1.38995
1535264512907838,-1.35118,0.20553,1.38991
1535264512930469,-1.35168,0.197098,1.38966
1535264512951490,-1.35302,0.188652,1.38959
1535264512967992,-1.35472,0.180528,1.38949
1535264512990569,-1.35601,0.172742,1.38874
1535264513011651,-1.35634,0.164733,1.38798
1535264513027150,-1.35668,0.157103,1.38725
1535264513050314,-1.35811,0.149753,1.38656
1535264513071269,-1.36035,0.14201,1.38525
1535264513087309,-1.3624,0.13389,1.38417
1535264513110225,-1.36415,0.125392,1.38347
1535264513132969,-1.36588,0.117337,1.38303
1535264513147471,-1.3663,0.109146,1.38285
1535264513170531,-1.36533,0.100702,1.38322
1535264513193091,-1.36377,0.0919754,1.38388
1535264513207168,-1.36261,0.0828735,1.38454
1535264513230187,-1.36216,0.0736466,1.38549
1535264513252829,-1.36118,0.0643562,1.38604
1535264513258268,-1.35953,0.0545195,1.38677
1535264513274807,-1.35791,0.0446709,1.38738
1535264513295864,-1.3574,0.0353386,1.3881
1535264513326445,-1.3565,0.0262821,1.38879
1535264513334464,-1.35493,0.0167389,1.38928
1535264513355560,-1.35455,0.00727338,1.3902
1535264513378082,-1.35437,-0.00231001,1.39108
1535264513394624,-1.3536,-0.0122104,1.39158
1535264513415722,-1.35237,-0.022404,1.3921
1535264513438291,-1.3511,-0.0326517,1.39279
1535264513454787,-1.35051,-0.0430495,1.39354
1535264513475843,-1.34989,-0.0527835,1.39439
1535264513498404,-1.34855,-0.062842,1.39497
1535264513514945,-1.34715,-0.0725066,1.39584
1535264513536005,-1.34704,-0.0816762,1.39682
1535264513558181,-1.34745,-0.0904862,1.39749
1535264513574741,-1.347,-0.0993874,1.39789
1535264513595816,-1.34626,-0.107981,1.39846
1535264513618373,-1.34581,-0.116244,1.39932
1535264513636902,-1.34548,-0.124511,1.39995
1535264513655931,-1.34489,-0.132118,1.40043
1535264513678493,-1.34466,-0.13904,1.40107
1535264513696038,-1.34516,-0.14521,1.40176
1535264513715743,-1.34514,-0.150485,1.40195
1535264513738148,-1.34458,-0.155294,1.40219
1535264513756220,-1.34495,-0.159394,1.40268
1535264513775821,-1.34622,-0.163244,1.40306
1535264513798349,-1.34661,-0.166562,1.40314
1535264513814892,-1.34689,-0.169639,1.40336
1535264513835909,-1.34719,-0.172608,1.40369
1535264513858520,-1.34728,-0.175016,1.40418
1535264513874629,-1.34691,-0.17698,1.40421
1535264513895570,-1.34634,-0.178034,1.40407
1535264513918127,-1.34623,-0.178392,1.40406
1535264513934674,-1.3468,-0.177693,1.40408
1535264513955728,-1.34724,-0.17689,1.40376
1535264513978288,-1.34758,-0.176091,1.40355
1535264513994839,-1.34736,-0.175177,1.40324
1535264514015916,-1.3467,-0.174337,1.40282
1535264514038478,-1.34582,-0.172719,1.40221
1535264514055994,-1.34459,-0.170974,1.4017
1535264514075546,-1.34315,-0.170109,1.40107
1535264514098156,-1.34225,-0.169845,1.40041
1535264514116156,-1.34238,-0.169788,1.40042
1535264514135750,-1.34326,-0.169293,1.4003
1535264514158266,-1.34339,-0.169127,1.40043
1535264514176314,-1.34351,-0.16934,1.40065
1535264514195867,-1.34461,-0.169514,1.40085
1535264514218470,-1.34609,-0.169594,1.40176
1535264514235973,-1.34677,-0.169864,1.40266
1535264514255529,-1.34688,-0.170697,1.40343
1535264514278588,-1.347,-0.171176,1.40433
1535264514296135,-1.34713,-0.171387,1.40513
1535264514315732,-1.34667,-0.171915,1.40568
1535264514338289,-1.34602,-0.172918,1.40635
1535264514356332,-1.3451,-0.173898,1.40677
1535264514383364,-1.34455,-0.174571,1.40709
1535264514398450,-1.34377,-0.174601,1.40733
1535264514415988,-1.34266,-0.174536,1.40746
1535264514436004,-1.34255,-0.174405,1.40746
1535264514458103,-1.34244,-0.174274,1.40747
1535264514476112,-1.34155,-0.173632,1.40728
1535264514495707,-1.34043,-0.173379,1.40684
1535264514518264,-1.33999,-0.172801,1.40641
1535264514536327,-1.3393,-0.172094,1.40598
1535264514555823,-1.33899,-0.172001,1.406
1535264514578386,-1.33911,-0.171943,1.40601
1535264514596933,-1.33899,-0.171865,1.40589
1535264514615982,-1.33797,-0.171577,1.40556
1535264514638043,-1.33719,-0.171039,1.40513
1535264514656090,-1.33675,-0.170433,1.40449
1535264514677150,-1.3364,-0.169711,1.4037
1535264514699707,-1.3365,-0.169653,1.40313
1535264514716251,-1.33638,-0.170037,1.40277
1535264514737445,-1.33615,-0.170398,1.4023
1535264514758500,-1.33536,-0.170535,1.40185
1535264514776048,-1.33457,-0.171216,1.40183
1535264514797105,-1.33411,-0.171802,1.40181
1535264514818211,-1.33399,-0.171859,1.4018
1535264514836211,-1.334,-0.171698,1.40204
1535264514857269,-1.33346,-0.171694,1.4024
1535264514878378,-1.33255,-0.172188,1.40238
1535264514896369,-1.33223,-0.172555,1.40261
1535264514916928,-1.33155,-0.172661,1.40283
1535264514938514,-1.32988,-0.172862,1.40297
1535264514956028,-1.32899,-0.172896,1.40275
1535264514977588,-1.329,-0.172679,1.40254
1535264514998225,-1.32943,-0.172579,1.40241
1535264515016188,-1.32957,-0.172469,1.40255
1535264515038749,-1.32932,-0.171767,1.40188
1535264515058299,-1.329,-0.170693,1.40136
1535264515076347,-1.32958,-0.169424,1.4013
1535264515098943,-1.32971,-0.168362,1.40112
1535264515118519,-1.3295,-0.167502,1.40083
1535264515136009,-1.33006,-0.166612,1.40074
1535264515158566,-1.33086,-0.165879,1.40088
1535264515178210,-1.33077,-0.165342,1.40114
1535264515196219,-1.33034,-0.164845,1.40141
1535264515218727,-1.3298,-0.164216,1.40168
1535264515238279,-1.32826,-0.163626,1.40186
1535264515256828,-1.32672,-0.163065,1.40226
1535264515278886,-1.32607,-0.162522,1.40231
1535264515298455,-1.32608,-0.162114,1.40199
1535264515316514,-1.32642,-0.161665,1.40166
1535264515338546,-1.32653,-0.161632,1.40132
1535264515358098,-1.32539,-0.161752,1.40086
1535264515376646,-1.32439,-0.161977,1.40031
1535264515398705,-1.32506,-0.161786,1.39984
1535264515418256,-1.32571,-0.161813,1.39959
1535264515436306,-1.32582,-0.16178,1.39924
1535264515458864,-1.32582,-0.16178,1.39924
1535264515478416,-1.32582,-0.161536,1.39925
1535264515496051,-1.32594,-0.161614,1.39937
1535264515518529,-1.32603,-0.162207,1.39956
1535264515538118,-1.32636,-0.163064,1.39986
1535264515556124,-1.32611,-0.163776,1.3997
1535264515578724,-1.32656,-0.164032,1.40003
1535264515599740,-1.32657,-0.164115,1.40026
1535264515616284,-1.326,-0.164189,1.40015
1535264515638845,-1.32611,-0.164673,1.40001
1535264515659899,-1.32631,-0.16488,1.39998
1535264515675945,-1.32664,-0.165357,1.40019
1535264515698503,-1.3263,-0.165885,1.40017
1535264515719559,-1.32629,-0.166182,1.40003
1535264515736104,-1.32652,-0.166147,1.40015
1535264515758663,-1.32674,-0.16633,1.40047
1535264515779720,-1.32707,-0.166699,1.4008
1535264515796307,-1.32719,-0.167022,1.40091
1535264515818856,-1.32761,-0.167247,1.40087
1535264515839878,-1.3285,-0.167487,1.4013
1535264515855921,-1.32829,-0.167877,1.40164
1535264515878486,-1.32784,-0.167922,1.40175
1535264515899566,-1.32852,-0.167871,1.40198
1535264515916083,-1.32918,-0.167764,1.4022
1535264515938643,-1.3293,-0.16787,1.40254
1535264515961203,-1.32886,-0.167534,1.40256
1535264515981295,-1.32887,-0.167345,1.40258
1535264515998845,-1.32887,-0.167237,1.40269
1535264516021381,-1.32832,-0.167259,1.4027
1535264516041417,-1.32833,-0.167206,1.40283
1535264516058040,-1.32856,-0.167063,1.40306
1535264516088051,-1.32853,-0.167441,1.40303
1535264516101616,-1.32832,-0.168076,1.40335
1535264516117617,-1.32853,-0.168582,1.40333
1535264516140177,-1.32886,-0.169004,1.40353
1535264516161235,-1.32861,-0.169364,1.4035
1535264516177779,-1.32875,-0.169634,1.40374
1535264516200339,-1.32861,-0.1695,1.40361
1535264516221437,-1.32875,-0.169389,1.40375
1535264516237937,-1.32873,-0.169198,1.40363
1535264516260497,-1.32875,-0.169145,1.40375
1535264516274577,-1.32873,-0.168953,1.40364
1535264516297598,-1.32875,-0.168901,1.40376
1535264516320158,-1.32887,-0.168979,1.40388
1535264516334696,-1.32897,-0.168946,1.40398
1535264516357802,-1.32898,-0.169274,1.40421
1535264516380381,-1.32897,-0.169219,1.4042
1535264516401426,-1.32943,-0.168904,1.40444
1535264516417994,-1.32943,-0.168904,1.40444
1535264516440542,-1.32944,-0.168716,1.40446
